x,y,species cloglog values
772.0,772.0,0.254404
773.0,773.0,0.2729031
774.0,774.0,0.23701155
775.0,775.0,0.83887905
776.0,776.0,0.7373047
777.0,777.0,0.6074179
778.0,778.0,0.1665783
779.0,779.0,0.8949092
780.0,780.0,0.28512782
781.0,781.0,0.22152808
782.0,782.0,0.5150902
783.0,783.0,0.7195744
784.0,784.0,0.3346124
785.0,785.0,0.56832176
786.0,786.0,0.4899197
787.0,787.0,0.46212184
788.0,788.0,0.2105819
789.0,789.0,0.34318706
790.0,790.0,0.27791873
791.0,791.0,0.6425543
792.0,792.0,0.44790608
793.0,793.0,0.49644423
794.0,794.0,0.8561834
795.0,795.0,0.17329107
796.0,796.0,0.8730721
797.0,797.0,0.86637515
798.0,798.0,0.56035703
799.0,799.0,0.74719316
800.0,800.0,0.6738644
801.0,801.0,0.33925554
802.0,802.0,0.57038647
803.0,803.0,0.5516986
804.0,804.0,0.50065786
805.0,805.0,0.7834213
806.0,806.0,0.5707426
807.0,807.0,0.6929817
808.0,808.0,0.20412157
809.0,809.0,0.41709313
810.0,810.0,0.85505503
811.0,811.0,0.65996855
812.0,812.0,0.31076285
813.0,813.0,0.32316744
814.0,814.0,0.52680355
815.0,815.0,0.577924
816.0,816.0,0.3609731
817.0,817.0,0.8216855
818.0,818.0,0.22209491
819.0,819.0,0.24772432
820.0,820.0,0.3018389
821.0,821.0,0.2178712
822.0,822.0,0.47976407
823.0,823.0,0.1973793
824.0,824.0,0.30991036
825.0,825.0,0.5761641
826.0,826.0,0.520087
827.0,827.0,0.20536202
828.0,828.0,0.2585767
829.0,829.0,0.25767538
830.0,830.0,0.30726424
831.0,831.0,0.18069209
832.0,832.0,0.5833808
833.0,833.0,0.43883473
834.0,834.0,0.21462668
835.0,835.0,0.5928652
836.0,836.0,0.69325125
837.0,837.0,0.17552541
838.0,838.0,0.20263939
839.0,839.0,0.17009647
840.0,840.0,0.59122694
841.0,841.0,0.22630098
842.0,842.0,0.6254325
843.0,843.0,0.43085605
844.0,844.0,0.44325563
845.0,845.0,0.26662785
846.0,846.0,0.25717777
847.0,847.0,0.14593221
848.0,848.0,0.5535806
849.0,849.0,0.2194732
850.0,850.0,0.6546356
851.0,851.0,0.595892
852.0,852.0,0.26254517
853.0,853.0,0.49093536
854.0,854.0,0.9305296
855.0,855.0,0.16643395
856.0,856.0,0.8847173
857.0,857.0,0.3852589
858.0,858.0,0.2592217
859.0,859.0,0.26845396
860.0,860.0,0.5110719
861.0,861.0,0.2472801
862.0,862.0,0.27297235
863.0,863.0,0.4719155
864.0,864.0,0.7905204
865.0,865.0,0.3511221
866.0,866.0,0.19345261
867.0,867.0,0.5625353
868.0,868.0,0.30456147
869.0,869.0,0.6313043
870.0,870.0,0.32145202
871.0,871.0,0.56343997
872.0,872.0,0.28169948
873.0,873.0,0.33070463
874.0,874.0,0.6641541
875.0,875.0,0.26471102
876.0,876.0,0.32921007
877.0,877.0,0.8359508
878.0,878.0,0.89649326
879.0,879.0,0.8136412
880.0,880.0,0.2919898
881.0,881.0,0.19037645
882.0,882.0,0.24628478
883.0,883.0,0.26808807
884.0,884.0,0.39630377
885.0,885.0,0.5382207
886.0,886.0,0.7821495
887.0,887.0,0.27869594
888.0,888.0,0.37428692
889.0,889.0,0.16274266
890.0,890.0,0.8830241
891.0,891.0,0.57380545
892.0,892.0,0.49596098
893.0,893.0,0.57099694
894.0,894.0,0.19843075
895.0,895.0,0.90487415
896.0,896.0,0.9564855
897.0,897.0,0.20345148
898.0,898.0,0.76708573
899.0,899.0,0.23074089
900.0,900.0,0.18059972
901.0,901.0,0.32033405
902.0,902.0,0.28622377
903.0,903.0,0.19974416
904.0,904.0,0.6550926
905.0,905.0,0.3109425
906.0,906.0,0.21286157
907.0,907.0,0.29641277
908.0,908.0,0.26143634
909.0,909.0,0.208838
910.0,910.0,0.3549184
911.0,911.0,0.14263397
912.0,912.0,0.894789
913.0,913.0,0.8024285
914.0,914.0,0.2618245
915.0,915.0,0.2887937
916.0,916.0,0.7791745
917.0,917.0,0.27650863
918.0,918.0,0.57114977
919.0,919.0,0.16311495
920.0,920.0,0.5873404
921.0,921.0,0.17101476
922.0,922.0,0.18829113
923.0,923.0,0.22547641
924.0,924.0,0.8873478
925.0,925.0,0.7895507
926.0,926.0,0.30111203
927.0,927.0,0.37954968
928.0,928.0,0.58059835
929.0,929.0,0.57798904
930.0,930.0,0.2526003
931.0,931.0,0.75429493
932.0,932.0,0.6778407
933.0,933.0,0.26261237
934.0,934.0,0.49969664
935.0,935.0,0.43443757
936.0,936.0,0.27136463
937.0,937.0,0.54064536
938.0,938.0,0.45017892
939.0,939.0,0.8626827
940.0,940.0,0.8742054
941.0,941.0,0.5731879
942.0,942.0,0.25226188
943.0,943.0,0.67090684
944.0,944.0,0.24177851
945.0,945.0,0.8887775
946.0,946.0,0.6038855
947.0,947.0,0.62457687
948.0,948.0,0.39624545
949.0,949.0,0.42727146
950.0,950.0,0.23239255
951.0,951.0,0.25078407
952.0,952.0,0.388286
953.0,953.0,0.15307842
954.0,954.0,0.50165313
955.0,955.0,0.9194678
956.0,956.0,0.55973876
957.0,957.0,0.35022545
958.0,958.0,0.2795185
959.0,959.0,0.94300723
960.0,960.0,0.29874852
961.0,961.0,0.9057073
962.0,962.0,0.5927806
963.0,963.0,0.6785114
964.0,964.0,0.35491243
965.0,965.0,0.23433557
966.0,966.0,0.81678563
967.0,967.0,0.51633036
968.0,968.0,0.26339
969.0,969.0,0.35544094
970.0,970.0,0.3772233
971.0,971.0,0.6650664
972.0,972.0,0.27390444
973.0,973.0,0.6763619
974.0,974.0,0.43487263
975.0,975.0,0.15202484
976.0,976.0,0.25487986
977.0,977.0,0.69465595
978.0,978.0,0.7694193
979.0,979.0,0.63394034
980.0,980.0,0.552286
981.0,981.0,0.6793334
982.0,982.0,0.15327416
983.0,983.0,0.26664194
984.0,984.0,0.25199017
985.0,985.0,0.14710757
986.0,986.0,0.17887925
987.0,987.0,0.36381894
988.0,988.0,0.49399742
989.0,989.0,0.6798578
990.0,990.0,0.58091563
991.0,991.0,0.33997557
992.0,992.0,0.13931294
993.0,993.0,0.50317407
994.0,994.0,0.35313717
995.0,995.0,0.34488893
996.0,996.0,0.680964
997.0,997.0,0.3290128
