x,y,species cloglog values
566.0,566.0,0.44285616
567.0,567.0,0.040933397
568.0,568.0,0.6518791
569.0,569.0,0.3835424
570.0,570.0,0.15430847
571.0,571.0,0.6232575
572.0,572.0,0.011667525
573.0,573.0,0.85898864
574.0,574.0,0.49302214
575.0,575.0,0.6536211
576.0,576.0,0.5707069
577.0,577.0,0.60528976
578.0,578.0,0.61571646
579.0,579.0,0.8198859
580.0,580.0,0.7657269
581.0,581.0,0.68503153
582.0,582.0,0.087824605
583.0,583.0,0.7479568
584.0,584.0,0.036024343
585.0,585.0,0.6054978
586.0,586.0,0.721809
587.0,587.0,0.6728051
588.0,588.0,0.35431448
589.0,589.0,0.12532635
590.0,590.0,0.031877033
591.0,591.0,0.3619711
592.0,592.0,0.8210308
593.0,593.0,0.17943995
594.0,594.0,0.5380649
595.0,595.0,0.0677001
596.0,596.0,0.78823465
597.0,597.0,0.77008104
598.0,598.0,0.3214001
599.0,599.0,0.6760333
600.0,600.0,0.38615504
601.0,601.0,0.27424502
602.0,602.0,0.73436904
603.0,603.0,0.043185983
604.0,604.0,0.51871043
605.0,605.0,0.12519915
606.0,606.0,0.65785927
607.0,607.0,0.73712444
608.0,608.0,0.85452425
609.0,609.0,0.38567886
610.0,610.0,0.10055934
611.0,611.0,0.31061903
612.0,612.0,0.51995677
613.0,613.0,0.734919
614.0,614.0,0.03140672
615.0,615.0,0.16304173
616.0,616.0,0.30973944
617.0,617.0,0.34653208
618.0,618.0,0.4391782
619.0,619.0,0.5590486
620.0,620.0,0.2678978
621.0,621.0,0.23871748
622.0,622.0,0.49017087
623.0,623.0,0.6154247
624.0,624.0,0.06275773
625.0,625.0,0.8148493
626.0,626.0,0.66237414
627.0,627.0,0.57403755
628.0,628.0,0.061123677
629.0,629.0,0.25065023
630.0,630.0,0.5665673
631.0,631.0,0.79829866
632.0,632.0,0.15323581
633.0,633.0,0.7261733
634.0,634.0,0.027010022
635.0,635.0,0.35090363
636.0,636.0,0.06395829
637.0,637.0,0.75413805
638.0,638.0,0.08357036
639.0,639.0,0.36950392
640.0,640.0,0.7365
641.0,641.0,0.22479515
642.0,642.0,0.18164828
643.0,643.0,0.49850234
644.0,644.0,0.29336518
645.0,645.0,0.35229897
646.0,646.0,0.5993821
647.0,647.0,0.009095297
648.0,648.0,0.8862253
649.0,649.0,0.33014467
650.0,650.0,0.6740066
651.0,651.0,0.755529
652.0,652.0,0.07035302
653.0,653.0,0.605281
654.0,654.0,0.012419118
655.0,655.0,0.7304385
656.0,656.0,0.69909877
657.0,657.0,0.041278757
658.0,658.0,0.010679379
659.0,659.0,0.8424074
660.0,660.0,0.24731104
661.0,661.0,0.3921125
662.0,662.0,0.7107234
663.0,663.0,0.5702899
664.0,664.0,0.2378617
665.0,665.0,0.32881373
666.0,666.0,0.023178525
667.0,667.0,0.78755665
668.0,668.0,0.19060436
669.0,669.0,0.50239736
670.0,670.0,0.7564796
671.0,671.0,0.804431
672.0,672.0,0.6645526
673.0,673.0,0.027220938
674.0,674.0,0.6046631
675.0,675.0,0.08356835
676.0,676.0,0.16050865
