x,y,species cloglog values
517.0,517.0,0.011236229
518.0,518.0,0.86555845
519.0,519.0,2.9795727E-5
520.0,520.0,2.1045144E-5
521.0,521.0,2.7906788E-6
522.0,522.0,0.007150449
523.0,523.0,0.0012927318
524.0,524.0,3.347919E-4
525.0,525.0,0.109504536
526.0,526.0,4.999952E-4
527.0,527.0,1.2710865E-4
528.0,528.0,3.688536E-4
529.0,529.0,0.03829866
530.0,530.0,0.12422674
531.0,531.0,0.22278991
532.0,532.0,0.2704722
533.0,533.0,0.0020050327
534.0,534.0,0.02416655
535.0,535.0,0.17991981
536.0,536.0,0.3596226
537.0,537.0,0.24193156
538.0,538.0,1.1752654E-7
539.0,539.0,0.8598904
540.0,540.0,9.531475E-6
541.0,541.0,0.62908036
542.0,542.0,0.18682766
543.0,543.0,0.007288163
544.0,544.0,0.07840442
545.0,545.0,0.060164545
546.0,546.0,0.92090404
547.0,547.0,0.017946206
548.0,548.0,0.020319013
549.0,549.0,0.08470937
550.0,550.0,2.1978898E-5
551.0,551.0,0.04860652
552.0,552.0,0.08280248
553.0,553.0,0.11782619
554.0,554.0,0.0022356515
555.0,555.0,8.515751E-7
556.0,556.0,0.70360076
557.0,557.0,0.6455654
558.0,558.0,0.65616065
559.0,559.0,0.010321525
560.0,560.0,0.22958225
561.0,561.0,0.20674686
562.0,562.0,5.6217752E-5
563.0,563.0,0.015705492
564.0,564.0,7.58817E-6
565.0,565.0,0.13629065
566.0,566.0,0.7932152
567.0,567.0,0.18764499
568.0,568.0,7.949307E-5
569.0,569.0,0.025239434
570.0,570.0,7.744715E-7
571.0,571.0,1.7634089E-5
572.0,572.0,0.28586203
573.0,573.0,1.1137731E-6
574.0,574.0,6.616601E-5
575.0,575.0,0.013945774
576.0,576.0,0.021102354
577.0,577.0,2.7422243E-7
578.0,578.0,0.011064612
579.0,579.0,0.34697863
580.0,580.0,0.08988817
581.0,581.0,0.011274898
582.0,582.0,0.5588706
583.0,583.0,0.8914758
584.0,584.0,4.207053E-5
585.0,585.0,1.9170063E-6
586.0,586.0,0.069772944
587.0,587.0,0.047361247
588.0,588.0,1.9199697E-5
589.0,589.0,0.37083825
590.0,590.0,0.45051658
591.0,591.0,0.009065689
592.0,592.0,0.0039279773
593.0,593.0,0.023510199
594.0,594.0,0.28573656
595.0,595.0,0.2743744
596.0,596.0,7.8848294E-5
597.0,597.0,0.33393273
598.0,598.0,0.07338115
599.0,599.0,0.3372019
600.0,600.0,0.0100478325
601.0,601.0,3.506915E-5
602.0,602.0,0.023730509
603.0,603.0,0.19051169
604.0,604.0,2.8232657E-4
605.0,605.0,0.004216963
606.0,606.0,0.13025033
607.0,607.0,0.90321594
608.0,608.0,0.01791723
609.0,609.0,0.027499694
610.0,610.0,1.7619177E-5
611.0,611.0,5.4073815E-5
612.0,612.0,0.4745718
613.0,613.0,0.6127188
614.0,614.0,0.0016170456
615.0,615.0,0.02655351
616.0,616.0,9.958863E-6
617.0,617.0,0.09307627
618.0,618.0,2.8233862E-5
619.0,619.0,0.06581925
620.0,620.0,0.037130836
621.0,621.0,0.07234184
622.0,622.0,9.257462E-4
623.0,623.0,4.4079417E-5
624.0,624.0,0.0060952744
625.0,625.0,0.047812536
626.0,626.0,7.231676E-4
627.0,627.0,0.0022408972
628.0,628.0,0.049109176
629.0,629.0,6.4235285E-4
630.0,630.0,0.010227553
631.0,631.0,0.0010767855
632.0,632.0,0.052888468
633.0,633.0,0.035200547
634.0,634.0,0.006830071
635.0,635.0,0.0038441608
636.0,636.0,0.204905
637.0,637.0,0.014328812
638.0,638.0,1.3715616E-6
639.0,639.0,4.738929E-5
640.0,640.0,2.312057E-4
641.0,641.0,0.14269389
642.0,642.0,0.014498817
643.0,643.0,0.0031886722
644.0,644.0,0.016199557
645.0,645.0,0.86530024
646.0,646.0,3.430017E-7
647.0,647.0,0.4970728
648.0,648.0,1.4733314E-7
649.0,649.0,0.20360899
650.0,650.0,7.8195415E-5
651.0,651.0,0.22455168
652.0,652.0,9.817445E-6
653.0,653.0,0.0068629007
654.0,654.0,0.13481635
655.0,655.0,0.020871904
656.0,656.0,0.5563853
657.0,657.0,0.01067237
658.0,658.0,0.7098634
659.0,659.0,1.405741E-6
660.0,660.0,0.0030148947
661.0,661.0,0.38588375
662.0,662.0,6.1406854E-7
663.0,663.0,0.51738596
664.0,664.0,0.3196508
665.0,665.0,9.0845106E-7
666.0,666.0,0.054513454
667.0,667.0,0.0847907
668.0,668.0,5.4368173E-4
669.0,669.0,0.0027538
670.0,670.0,4.962777E-5
671.0,671.0,0.0038650155
672.0,672.0,0.010834066
673.0,673.0,6.290798E-6
